id;text;sentiment
8037;olá da outra mesa :) — olá fofinha https://t.co/5VHN51Dabz;1
8038;"jogou no botafogo, mas foi campeão brasileiro aqui
igualmente o airton :) https://t.co/NSKrg8vKkJ";1
8039;@Monique_Silva Se não for Didico, eu dou unfollow. :);1
8040;@aliinesci @jairbolsonaro Ou unfollow em vc :);1
8041;@Fiiga99 @Because_Im_Lipi ya tens razao :) sou feliz :);1
8042;@ph1que Oi Pedro Henrique! Tudo bem? O @AskPayPal pode lhe ajudar! Envie uma DM para ele contando direitinho o que tem acontecido :);1
8043;Esse sou eu, bolando um plano mirabolante que pode mudar algumas coisas ainda essa semana :);1
8044;@_anemari @DeezerHelp Você pode falar diretamente com nosso suporte técnico em https://t.co/91w4MSnngc :) Eles vão conseguir te ajudar!;1
8045;"Mais uma... :)

#DafBama2017_BTS";1
8046;minha menstru desceu :) agr tá explicado pq eu estava chorando por causa do grilo, a famosa TPM;1
8047;@papu_universe @kaplanwiccan Bom mesmo :) Quero que todo mundo veja papai de Batman e eu de passarinho glamuroso;1
8048;Nossa agenda de maio :) https://t.co/C3au5kZHjz;1
8049;@kaplanwiccan ENTÃO TOMAMO NO CU :);1
8050;@Father_talentin melhor ainda então :);1
8051;A marca THE LOOK tem novos modelos de óculos de sol e nós estamos ansiosos por mostrá-los. Preparados? :) https://t.co/hcfyK1NavE;1
8052;Quem segue meu canal, me ajuda a escolher os filmes que resenharei esse mês! Só escolher um dos três pacotes :) https://t.co/Nkp8iii0cb;1
8053;"Você é linda
Eu te amo
Você merece todo o amor do mundo
O seu sorriso é lindo
Continue assim :)";1
8054;@luciocaramori agora eu vi vantagem :-);1
8055;"Agora TODA VEZ que eu pego trânsito eu falo ""E O MEU DIREITO DE IR E VIR?"" Todo dia pode ser dia de fazer uma reclamação sem sentido! :)";1
8056;@FJr2001 @JVicMontenegro @franca_fabrizio Ok. A amizade foi boa. Mas acabou. E é isso. Não vou mais responder nada, não. Tchauzinho :);1
8057;P melhorar as Dores de costas voltaram :);1
8058;Opa! Alaska Marketing Tudo bem? Obrigado por me seguir. Você é muito importante para mim! :);1
8059;Maria bunura arrogante mimada dramática :) https://t.co/S0VvDcuJ4X;1
8060;@AnaCrlll @BTS_twt @byallmeans95 Não é :) a única coisa que vc precisa por eh #BTSBBMA ou #BTSBBMMAs. O resto eh tudo opcional;1
8061;@ForeverPlayerG @BrunimCotoco Queimar todas as esmeraldas ou fazer as cenouras ir pra igreja :);1
8062;#NoisEFeioMas tem bom coração :);1
8063;@OmarionSpfc Bom dia amigo,confira o meu texto novo no @TricolorOnRock https://t.co/jjmTsJ9XP3 conto com sua leitura :);1
8064;@mrsquintas não falava da qualidade, mas sim da viagem :);1
8065;@feliperdgs nem é babar ovo amiga é a realidade mesmo :);1
8066;@flawledss se quiser chamar no wpp to ai :);1
8067;De preferencia em vc :) rs;1
8068;@BeteDorta Bom dia Bete,confira o meu texto novo no @TricolorOnRock https://t.co/jjmTsJ9XP3 … conto com sua leitura :);1
8069;@Febatista Bom dia :);1
8070;@1Dream_boy6 Ahah eu tava a ver videos no youtube e isso apareceu entao eu decido mandar :);1
8071;@Manu1503 Ficou meio café a olhar para mim com aquele ar... Coitado deve estar Lélé da cuca. :);1
8072;será que é só eu que acho demácia parecida com o céu ? :);1
8073;@wuantt Reage a este vídeo!!! :) https://t.co/4x48WbSd39;1
8074;"No último sábado (29/04) participamos do evento Conversas de Vila, em bate-papo sobre Cultura Maker no Brasil :)
https://t.co/Yv5G39ZDJU";1
8075;O Progresso me espera! Bom dia :);1
8076;será que é só eu que acho Demácia parecida com o Céu ? :);1
8077;@sleep_all_time Mas eu não quero :);1
8078;@clubedopairico Acima de 66.200 :);1
8079;@StephScp1906 @omalestafeito :) Obrigada;1
8080;@madalenaa_lopes obrigada minha linda :);1
8081;Confiram o meu texto novo no @TricolorOnRock ,ótimo dia a todos! :) https://t.co/5Y7lAqjRFB;1
8082;dicas de como se estressar: faça um trabalho em grupo. pronto, tá feita a discórdia :);1
8083;@fbiancardii muito obrigada e já estou dentro do jardim da fonte em 50 minutos eu tô aí :);1
8084;se estiver perdidx e não souber seu número é só me perguntar na dm :) https://t.co/EjY7OOhJm9;1
8085;Incrível q o bus só se atrasa quando eu chego cedo :);1
8086;@beamusic99 @aracelyarambula K bonito :);1
8087;@lovatowaiting muito bem :) a comunidade agradece hauahuahua;1
8088;Bom dia Nação Santista :);1
8089;@accioanakluxmos Sugestão anotada :);1
8090;"MDS....
ISSO TUDO É INVEJA?  NÓS TEMOS QUE CONTINUAR! VAMOS GANHAR SIM :)
I vote @BTS_twt for the #BTSBBMAs Top Soc… https://t.co/bP7NDWnPd5";1
8091;Renderizando um novo video, para informações caso alguem queira mandar um replay para mim :);1
8092;Um dos mais completos controladores já lançados! :) https://t.co/uy4qOB2dPY;1
8093;Caladas faziam melhor figura. :);1
8094;Novo meme, sistema solar descomplicado para crianças. Agora tbm com Urano! :) https://t.co/9Wwcr4Ktt3;1
8095;@helowisa_ ISSO VAI PASSAR :);1
8096;Programação do Factory Beira Rio para essa semana :) https://t.co/KiR1DcP3sH;1
8097;Semail :) https://t.co/JlbT8rtnTJ;1
8098;@crisenoflamengo Tava, até você chegar :);1
8099;"@foolpercy Bom na regras só tá números não fala se tem q ser por extenso mas eu vou voltar a usar por extenso pra garantir :) 
#JustinBBMAs";1
8100;Booooom dia :);1
8101;@thamatiele_melo Sucesso! :);1
8102;@pitabelmonte Claro ! Beijinhos. :);1
8103;Bora ser saudável :);1
8104;"SOMOS 31 MIL BIFANETES DO BRASIL!
AQUI É #XULISPA! :)";1
8105;Bom dia :) ♥ https://t.co/6rNjqIpq9P;1
8106;@rwitherspoons Pode enviar para contato@intrinseca.com.br :);1
8107;Bommmmmm dia!!!!!!!!!!! :);1
8108;@assedio_textual obgd :);1
8109;@eurandi Bom dia!!! :);1
8110;BOM dia pessoas e PessoUas :);1
8111;@m_delx Cestitaaam! :);1
8112;@joaosenhorinho @SaoPauloFC Bom dia amigo,confira o meu texto novo no @TricolorOnRock https://t.co/jjmTsJ9XP3 … conto com sua leitura :);1
8113;Twitter é muito melhor no modo noturno :);1
8114;Isso é uma unha de respeito ta meninas :) khkkhk https://t.co/CwaejkPHhP;1
8115;o pior é que depois da formatura esses sao os primeiros a arranjar emprego :) :);1
8116;Semana corta ! :);1
8117;@mmsoeiro Ah sim... escapou-me esse pormenor do Dr Hannibal Lecter e fui pelo produto nacional :);1
8118;"Em 10 dias estarei em Brasília.
Para participar dessa partilha de processo artístico é só enviar um e-mail. :) https://t.co/6EoTolKxcV";1
8119;@Reginaldoficial ah, que ótimo!!! Depois visitarei o site. sim! Obrigada! :);1
8120;Bom hora de encarar o busão ao som de despacito :) Que venha terça-feira ... https://t.co/V4vseloc1I;1
8121;@Daniel_Albino Não tem conta em nenhuma rede social. Prefere marcar golos :) SL;1
8122;@saam Reiniciei o Mac pra ver :).;1
8123;Pensei Q o YouBug Tinha Bugado o Meu Vídeo Q Estava Upando Ufa! Ainda bem Q Naum, Já Upei o Vídeo :);1
8124;@janessacamargo Não! É péssimo pra coluna. Os médicos não recomendam de forma alguma. Sugiro algum tipo de luta! :);1
8125;odeio conseguir fazer tudo na casa sozinho e ao mesmo tempo ser um imprestável :);1
8126;@RicardoPakas Seguindoo :);1
8127;@Reenlsober Danilo, quando vc se envoRve com alguém, vou ter o print disso pra te lembrar :);1
8128;@AruanFelix Bem elegante :);1
8129;@TheDevConf começando amanhã, mas estou empolgada mesmo é para a trilha iOS :);1
8130;@Li_Coelho Parabéns Liana... vai com tudo :);1
8131;@binerighetti mas só um pouco :) https://t.co/Tfb03ey3l1;1
8132;Deixe seu like :) https://t.co/EYAROI8HNT;1
8133;Dólar caiu :) - R$3,16 às 11:19;1
8134;Não Mato certas pessoas por consideração :);1
8135;@Li_Coelho Opa... Parabéns! Boa sorte! :-);1
8136;@pathy Bom dia :);1
8137;"@Pitty O maior panfleteiro de lambe lambe que a gente respeita &lt;3 antes msm de conhecer o músico conheci o artista :)";1
8138;@OtricolorSCFC @SantaCruzFC Apois lá em Sum Paulo eu tb sou SANTA CRUZ :);1
8139;@rbdliving Com o tempo tudo se ajeita :);1
8140;Asi o mas clarooo ? ? B-) B-) :-) https://t.co/osnDCejEXW;1
8141;Olha Marcia Regina de Souza e Nadia Maria os livrinhos de vocês vão está lá comigo  :-)♥♥ https://t.co/lx7TlJpi29;1
8142;#NoisEFeioMas nois tem comida :);1
8143;Criei uma lib que faz um wrapper do Fetch API e retorna observables :) https://t.co/JMxniU6SUz;1
8144;@thiago12k elenco de homem aranha :);1
8145;@CaioLPB22 Por nada, estamos à disposição! :);1
8146;"Pra minha vida ficar melhor só falta a facilidade de dizer "" ahh, vai se foder!"" :)";1
8147;E não, não vou desistir de você enquanto você não desistir de mim :);1
8148;@ClaudeMIROT ainda não está confirmado, mas esperamos que sim :);1
8149;Não corra atrás de ninguém, quando a pessoa quiser te notar ela nota :);1
8150;@real_daniel E dia 20, tem mais um aniversário do @Zealdopinheiro: completará 5 anos a primeira transmissão dele no @EsporteBandRS. :-);1
8151;@__Vaipohcrlh__ :) so agr é k vi tho;1
8152;@bystpt Tradução? :-);1
8153;@brenoamaro Sai mais barato que ir galera pro bar, fiz muito disso. :);1
8154;Pelo menos não bate aquela culpa pq o almoço foi light :);1
8155;@Bosco12345Joao João, você tentou telefonar nos dois números que te informamos? Pedimos que tente ligar nos dois, ok :);1
8156;@Stehmbs eita acredito, tomo mundo dizendo que tá engraçado na medida certa, deu vontade de ir ver agr. Obg :);1
8157;Série muito boa, GirlBoss :) https://t.co/hGB84qIgKv;1
8158;n sei porque eu ainda reclamo da vida ... sou guardado por algo tão grande :) — se sentindo abençoado;1
8159;@_NataliaBrito @thaisdelima Usa o app, miga! Ele tem um botão pra gif que vc procura o tema e sobe :) Não tenho memes guardados mais;1
8160;Hoje, no Espaço Cultural BRDE - Florianópolis :) https://t.co/H7GQnoKcmq;1
8161;@Kookie_Stellar A única coisa que não pode são números :);1
8162;@NiallEatQuiet @BTS_twt tabom... é q esqueci :);1
8163;"se a pessoa n me entende pra q explicar neh?? se vai continuar a n me entender do jeito q sou :)
 KING BIEBER #JustinBBMAs";1
8164;Prelepo :) https://t.co/6Y6DQsMElA;1
8165;tá tudo uma grande merda :);1
8166;@marinarama engraçado que ONTEM comentei exatamente o contrário, que era a cara de 1969. :);1
8167;"@caasoliveira Hey, amiga.
Já estamos cuidando do seu caso por DM.

:)";1
8168;@radiotalentfm Mas eu to votando no BTS :);1
8169;@caracolraivoso So passei pra dizer que te amo :);1
8170;Tô pensando em voltar a ler a coleção a garota do calendário :);1
8171;@KMMenna Kaoê, no momento não está funcionando automático, você tem que preencher os campos manualmente. Estamos vendo isso c/ o Linkedin :);1
8172;so pq eu falo com voce não significa que eu goste de ti :);1
8173;#NoisEFeioMas é gente boa!!!!! :);1
8174;Vou apresentar um trabalho :);1
8175;@pii_visconti @Isarwood @Bell_Brazil Nós queremos @NKOTB !! E vc ?? :);1
8176;@wwillianduarte Olá Wilmar! Seu calendário ainda não chegou? Por favor, nos envie novamente seu nome, endereço e telefone. Obrigada! :);1
8177;#BuenMartes gente de #Twitter! :-);1
8178;"@rdgsdev Lá dentro da plataforma tem um link ""Sugira uma funcionalidade"", Cleiton. Se puder, sugira por lá que é melhor :)";1
8179;Tem foto nova na nossa página! Oba! :) https://t.co/BgCinoqrEW;1
8180;@sofia_ferreiira dou se você der no meu também :);1
8181;Tem foto nova na nossa página! Oba! :) https://t.co/5Wr9f1Nyla;1
8182;Prey sera dispo à partir de demain :) https://t.co/5nqZdpU6Dn;1
8183;Só vou pra escola, pq tem prova :);1
8184;@_passageira_ kkk valeu Lora :) Chegou aqui...;1
8185;Oi pessu vou morar pra Ponta Grossa :);1
8186;BELTRACOBRA! :-) https://t.co/jWV2fWFOsB;1
8187;@xghagx :) o meu nino.;1
8188;Em primeiro :) https://t.co/SHtYpZNx6h;1
8189;Pau no uc do falador :);1
8190;"@naotafacilprang @brenoamaro Eu também :)
(E o item 2 eu duvido que seja possível)";1
8191;@theonlytuca Participou sim, não tem a ver só com eventos imediatos :);1
8192;Seja aquele tipo de pessoa que por onde passa, deixa coisas boas ao seu redor... Bom dia :) .;1
8193;@valdecicunha Cara, parou tudo! Metrô, aeroporto, uber, shopping, cinema, até os McDonalds! :);1
8194;Parabéns ao time SG na e-Sports :) https://t.co/mILBcRJyP2;1
8195;@GibbaMarmitt Oi. Tudo certinho? Tens como nos mandar uma DM? Queremos entender melhor o que está acontecendo com o app :);1
8196;Almoçando sozinho em um lugar cheio de pessoas conversando :);1
8197;@Julinhav17 bom diaaaa julinha :);1
8198;boa tarde pra vocês :);1
8199;Bora editar o post de hoje, que já já sai o esmalte do dia :);1
8200;"Amigos &amp; Irmãos... Bom Dia/Boa tarde... #BoaTerçaFeira
Uma Excelente Terça Feira a a Todos!!! ;) :) https://t.co/dVpcAX16Md";1
8201;Youtube me indicou os Arrais, acertou em cheio :) https://t.co/fP1lF5jmzS;1
8202;@AmandaLeveghim sim e de novo meus pais não estão aqui :);1
8203;"novo capítulo de Incógnito ♡ 
não deixem de comentar :)
https://t.co/zOHdnIIPxP";1
8204;@sugaidk De nada :);1
8205;A não​, agr q lembrei q só tenho aula quinta :) https://t.co/EarS2Zrdop;1
8206;Texturizei esse viado me ajudou @SnooticTheNoob Ok Ok oK... Ficou Lesgal :) https://t.co/86tQd6Ej5H;1
8207;Estou falando qualquer merda :);1
8208;O mais emocionante que já fiz! :) Leylane Leite Ianna Leite Obrigada! :* https://t.co/u4X2j7tAoA;1
8209;Leiam e pensem na @gleisi de cocar no Senado. :) https://t.co/oiGTqo4x0m;1
8210;E sim, a lola é meu carro :);1
8211;Quem acabou de chorar na sala? Eu msm :);1
8212;Mande o Canal pra um amigo, e quem sabe ele acaba gostando :) seria bem maneirinho https://t.co/y2kKa7Oktx;1
8213;@missjerry_ Te aguardamos então! Um dia dá certo! :);1
8214;@sebaaasalazar Para nada, es sensatez :);1
8215;@OArtistaDoDia CMVM?! O que é isso?! :);1
8216;"Que Deus abençoe o dia, a semana e a vida de cada um de vocês!!

Bom dia!! :)";1
8217;@TopSmiten De nada :);1
8218;Amo que Rihanna pegou o Roupao do Hotel colocou e passou uns cintos :) https://t.co/H5iL3L9yMB;1
8219;"Hj aprendi um pouco sobre átomos na escola :) (54)

I vote for @BTS_twt for Top Social Artist at the #BBMAs! #BTSBBMAs";1
8220;@lautiriri Ole ole que bonita es la Feria joe :);1
8221;@carlos_jb_paz Só se for de um dia mais pequeno que o terço da fulana :);1
8222;@feltrinoficial Já inscrito. :-);1
8223;@Perfunctoria São parecidos mesmo. Tem um outro que me segue no instagram que tem um IDÊNTICO a ele. Até o bigode. :-);1
8224;@meutemperamento Qual é o seu número de pedido, por favor? Fala com a gente por DM! :);1
8225;@GuaxinimGamer Ué .. Kkkk talvez ele percebeu seu desespero e resolveu ligar.. :);1
8226;@atlgrenalreal Talvez retorne com mais experiência, pois potencial mostrou que tem, principalmente no Gauchão do ano passado! :);1
8227;O mundo pertence a quem se atreve! :);1
8228;- Magrelinha da minha vida parabéns :) https://t.co/3TyDHthP8x;1
8229;Daqui a pouco é minha prova da parte teórica da carteira :);1
8230;@scorses eu vou te gritar no whats :);1
8231;@leandro_rpm Qual é o seu número de pedido, por favor? Fala com a gente por DM! :);1
8232;@sansquer a vantagem de já se saber que vai pro inferno é poder rir sem culpa dessas coisas :);1
8233;@amemjhoseok dei rt :) #BTSBBMAs;1
8234;@eternalsadnez obrigado :) jausys vo deixar crescer mais e se pa vo vender;1
8235;@NautaPsico Estem :);1
8236;"Moletom!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Claro que #temnatoka
:)

Fabricação própria
Atacado e varejo.
Entrega em... https://t.co/22qAv9l1lg";1
8237;@skjayanthi @sjayanthi @daniminu Acho que qualquer gênero de cinema que precise de adjetivo pátrio um grande despropósito :);1
8238;mas não é agora não ta gente. Agora ainda tô trabalhando :);1
8239;Musiquinha gostosa do dia :) https://t.co/nLHJmZlQN5;1
8240;Grande visionário ! Exposição a não perder na Alfândega do Porto, até 31 de Julho :-) https://t.co/OzB4UAkZZc;1
8241;Hoje tive prova e eu acho que me fodi bonito, o bom é que não fui a única que me fodi :);1
8242;"Ser fã de sete homens incríveis, é bom. O SORRISO DLES ME FAZ FELIZ :)

I vote for @BTS_twt for the #BBMAs Top Social Artist Award #BTSBBMAs";1
8243;Já esperando debaixo do meu edredon :) https://t.co/rtWdrcyDB5;1
8244;Se a pessoa é feliz sem você, seja mais feliz ainda sem ela :);1
8245;@pqpassiss isso :);1
8246;@Celimbh Com toda certeza! Vai dar GALO sim! :);1
8247;"É  neste sábado às 16h: aula aberta no parque do MON! Confira maiores informações em nosso evento :) 

Participe!... https://t.co/a4rPskLCFk";1
8248;"@marcelorubens ""Booktuber"", Marcelo. Minha filha me ensinou: quem faz resenha de livro no Youtube é booktuber. :)";1
8249;É MUITO FOFO CARALHO !!!! ACEITO DE PRESENTE :) https://t.co/PGJ8Xn5HSi;1
8250;Estava a tentar não chorar mas legit assim que me chumbaram começou a dar a amar pelos dois na rádio :-);1
8251;Amanhã tem Juventus e Buffon na Champions :) https://t.co/0H0L28j7nQ;1
8252;@gabilidosa Vai conseguir sim :);1
8253;@itaucinemas Qualquer uma de São Paulo :);1
8254;@marcelorubens chique nada, pô. tô só fazendo meu trabalho :);1
8255;"A novidade é que agora temos um site, e com preços no cardápio :)
Veja: https://t.co/yrf9vS9xSz https://t.co/yS68KDAVmX";1
8256;@imobilIus ah sim ksdgaj se precisar de qualquer coisa pode me avisar ta? :);1
8257;"Esse povo q vc segue de volta e no mesmo segundo deixa de te seguir .... Morte lenta e dolorosa :) 
KING BIEBER 
#JustinBBMAs";1
8258;El DORADO sergileyin :) #DafBama2017_EXO;1
8259;@letrapreta E todos os outros também. :-);1
8260;Gabriel o Pensador, sabadão, no Pirata! Quer um ingresso? Curta e compartilhe :) https://t.co/jdwsWZCWjb;1
8261;foo :-) : 0e65d110-2781-442d-8fc5-a601c8e4a823;1
8262;"Ah, tem playlist minha feita para o @mediaeducation_  com músicas que eu gosto bastante :)

https://t.co/zkHEF7eiSK https://t.co/CimhARYbCr";1
8263;Porque e que fechei os olhos :);1
8264;"a tendencia aqui é só engordar :)

#TerçaDetremuraSDV";1
8265;Presente preciso de Deus :);1
8266;@anamarquesv empresta pro Kings, pra ele me emprestar :);1
8267;@Lord_Galat Oh, claro que nom aportamos nada. Provemos a faltar à próxima guarda de porta e dizer isso quando nos chamem. :);1
8268;@rachelamadeu deixa acabar minhas aulas restantes com o teacher lá e a gente conversa :);1
8269;ta ficando com alguém? — sim :)  https://t.co/mFJedsvimB;1
8270;#orgulhodeser Filha dos meus pais, eu nuca vou conseguir fazer uma filha tão linda e maravilhosa quanto eles. :);1
8271;@armycoruja_sope @mingsaranghao @taehyungiesshi Nada :);1
